,phrase,label,sentiment,subjectivity,language,count
US-Geheimdokumente,US-Geheimdokumente,MISC,,,de,1
Para-Sport,Para-Sport,MISC,,,de,1
Open-Source-Geheimdienstanalysten s,Open-Source-Geheimdienstanalysten s,MISC,,,de,1
Videospiel-Chat-Plattform Discord,Videospiel-Chat-Plattform Discord,MISC,,,de,1
Streit um Heizungen,Streit um Heizungen,MISC,,,de,1
Überne,Überne,MISC,,,de,1
Geheime US-Dokumente,Geheime US-Dokumente,MISC,,,de,1
Kriegsphase,Kriegsphase,MISC,,,de,1
Wärmepumpen-Aktien,Wärmepumpen-Aktien,MISC,,,de,1
BIP-Rückgang,BIP-Rückgang,MISC,,,de,1
niedri,niedri,MISC,,,de,1
Das bedeutet der,Das bedeutet der,MISC,,,de,1
Gaslieferverträge,Gaslieferverträge,MISC,,,de,1
Krimbesatzer,Krimbesatzer,MISC,,,de,1
Basketball Eurocup,Basketball Eurocup,MISC,,,de,1
Toter und Verletzte,Toter und Verletzte,MISC,,,de,1
Klimatechniksparte,Klimatechniksparte,MISC,,,de,1
Mächten,Mächten,MISC,,,de,1
Towers-Aus gegen Ukraine-Meister -,Towers-Aus gegen Ukraine-Meister -,MISC,,,de,1
EuroCup-Achtelfinale,EuroCup-Achtelfinale,MISC,,,de,1
Titan Prometheus,Titan Prometheus,MISC,,,de,1
CT-Untersuchungen,CT-Untersuchungen,MISC,,,de,1
Mehr Kinder,Mehr Kinder,MISC,,,de,1
Diktatorisches Talent par excellence,Diktatorisches Talent par excellence,MISC,,,de,1
XXL-Titelabend,XXL-Titelabend,MISC,,,de,1
imperial,imperial,MISC,,,de,1
Tag der Arbeit ab - WEB.DE News,Tag der Arbeit ab - WEB.DE News,MISC,,,de,1
Der Keller,Der Keller,MISC,,,de,1
Manövers,Manövers,MISC,,,de,1
XXL-Titelnacht,XXL-Titelnacht,MISC,,,de,1
Ein Arbeiter in der Arquus-Fabrik,Ein Arbeiter in der Arquus-Fabrik,MISC,,,de,1
Belarussen,Belarussen,MISC,0.0,0.0,de,1
MMA-Käfigen,MMA-Käfigen,MISC,,,de,1
Winteroffensive,Winteroffensive,MISC,,,de,1
ran,ran,MISC,,,de,1
lassen</li><li,lassen</li><li,MISC,,,de,1
Angriff auf Ukraine,Angriff auf Ukraine,MISC,,,de,1
Machtkampf im,Machtkampf im,MISC,,,de,1
Der russisch-orthodoxe Patriarch,Der russisch-orthodoxe Patriarch,MISC,,,de,1
Weltkrieg,Weltkrieg,MISC,,,de,1
Söldner-Anführers,Söldner-Anführers,MISC,,,de,1
Neuer Weltkrieg,Neuer Weltkrieg,MISC,,,de,1
Bürgerkriegs im Sudan,Bürgerkriegs im Sudan,MISC,,,de,1
Bürgerkrieg im Sudan,Bürgerkrieg im Sudan,MISC,,,de,1
Lieferkettengesetz,Lieferkettengesetz,MISC,,,de,1
Überfal,Überfal,MISC,,,de,1
Mord an Blogger Tatarski +++,Mord an Blogger Tatarski +++,MISC,,,de,1
"Ruhe, Frieden","Ruhe, Frieden",MISC,,,de,1
Alarm - Kosten-Explosion,Alarm - Kosten-Explosion,MISC,,,de,1
Europa-League-Experten,Europa-League-Experten,MISC,,,de,1
Russen raus!“-Plakaten,Russen raus!“-Plakaten,MISC,,,de,1
Crystal Michelle,Crystal Michelle,MISC,,,de,1
Die Angst beim Warten,Die Angst beim Warten,MISC,,,de,1
Die Letzte Generation,Die Letzte Generation,MISC,,,de,1
Fridays for Future,Fridays for Future,MISC,,,de,1
Wetter-Satelliten,Wetter-Satelliten,MISC,,,de,1
Militär-Mitarbeiter,Militär-Mitarbeiter,MISC,,,de,1
Die anhaltend hohen Preise,Die anhaltend hohen Preise,MISC,,,de,1
ArgentinienDie,ArgentinienDie,MISC,,,de,1
Amazon-Sale,Amazon-Sale,MISC,,,de,1
Männliche Mäuse,Männliche Mäuse,MISC,,,de,1
Mäuse Angst,Mäuse Angst,MISC,,,de,1
Bananen,Bananen,MISC,,,de,1
Uniper-Töchter,Uniper-Töchter,MISC,,,de,1
Ein Mann geht,Ein Mann geht,MISC,,,de,1
Mord an Blogger Tatarski +++ Oslo,Mord an Blogger Tatarski +++ Oslo,MISC,,,de,1
Barbarische Methoden,Barbarische Methoden,MISC,,,de,1
Landminen in der Ukraine,Landminen in der Ukraine,MISC,,,de,1
Mord an Blogger Wladlen Tatarski,Mord an Blogger Wladlen Tatarski,MISC,,,de,1
FrankfurtEin,FrankfurtEin,MISC,,,de,1
Energy Transition Dialogue,Energy Transition Dialogue,MISC,,,de,1
IS-Rückkehrerin vor Gericht,IS-Rückkehrerin vor Gericht,MISC,,,de,1
Prozess um Pflegeheim Tannenhof,Prozess um Pflegeheim Tannenhof,MISC,,,de,1
Höcke-Rechte,Höcke-Rechte,MISC,,,de,1
Drohnenangriff auf,Drohnenangriff auf,MISC,,,de,1
Open-Air-Konzert,Open-Air-Konzert,MISC,,,de,1
Raketendrohung,Raketendrohung,MISC,,,de,1
Ständehaus-Treff der Rheinischen Post,Ständehaus-Treff der Rheinischen Post,MISC,,,de,1
Guten Mor,Guten Mor,MISC,,,de,1
Tote im Gazastreifen,Tote im Gazastreifen,MISC,,,de,1
Revolutionieren Perowskit-Solarzellen,Revolutionieren Perowskit-Solarzellen,MISC,,,de,1
Wissen in der Zange,Wissen in der Zange,MISC,,,de,1
Cancel Culture,Cancel Culture,MISC,,,de,1
Die Verteidigung der Wahrheit von Rauch,Die Verteidigung der Wahrheit von Rauch,MISC,,,de,1
Leitfaden zum Muttertag,Leitfaden zum Muttertag,MISC,,,de,1
Millionen Mütter,Millionen Mütter,MISC,,,de,1
Ein grauer Tag,Ein grauer Tag,MISC,,,de,1
"Die Zeit
","Die Zeit
",MISC,,,de,1
O,O,MISC,,,de,1
MMA-Kämpfer,MMA-Kämpfer,MISC,,,de,1
Wagner-Söldnereinheit,Wagner-Söldnereinheit,MISC,,,de,1
ukrainischen Armee,ukrainischen Armee,MISC,,,de,1
Kreml Schwesig,Kreml Schwesig,MISC,,,de,1
Tag im Jahr für die Blumenbranche,Tag im Jahr für die Blumenbranche,MISC,,,de,1
Gewalt und Chaos,Gewalt und Chaos,MISC,,,de,1
Parteitags,Parteitags,MISC,,,de,1
Parteitag,Parteitag,MISC,,,de,1
Amazon-Coupon-Party,Amazon-Coupon-Party,MISC,,,de,1
ver­an­staltet,ver­an­staltet,MISC,,,de,1
Beschuss aus Gazastreifen,Beschuss aus Gazastreifen,MISC,,,de,1
Kalen­der­jahr,Kalen­der­jahr,MISC,,,de,1
Aachener Karlspreis am Sonntag,Aachener Karlspreis am Sonntag,MISC,,,de,1
Suisse-Krise,Suisse-Krise,MISC,,,de,1
Turbulent,Turbulent,MISC,,,de,1
NATO-Beitrittsprozesses,NATO-Beitrittsprozesses,MISC,,,de,1
Roth,Roth,MISC,0.35,0.0,de,1
BRICS-Treffen,BRICS-Treffen,MISC,,,de,1
… Im Krieg,… Im Krieg,MISC,,,de,1
Kommunisten nach Parteitag,Kommunisten nach Parteitag,MISC,,,de,1
Amazon-C,Amazon-C,MISC,,,de,1
Russische Frühjahrsoffensive,Russische Frühjahrsoffensive,MISC,,,de,1
Der ukrainische Militärgeheimdienst,Der ukrainische Militärgeheimdienst,MISC,,,de,1
Irak-Krieg,Irak-Krieg,MISC,,,de,1
Covid-19.,Covid-19.,MISC,,,de,1
Mutmaßliches,Mutmaßliches,MISC,,,de,1
richtigen Krieg,richtigen Krieg,MISC,,,de,1
Waffentest,Waffentest,MISC,,,de,1
Polizei-Prozess,Polizei-Prozess,MISC,,,de,1
Erge… Microsoft,Erge… Microsoft,MISC,,,de,1
Drohnen-Angriff der Ukrainer,Drohnen-Angriff der Ukrainer,MISC,,,de,1
Balkanstaats,Balkanstaats,MISC,,,de,1
Spitzel-Krieg,Spitzel-Krieg,MISC,,,de,1
EU-Sanktionsdebatte,EU-Sanktionsdebatte,MISC,,,de,1
"Reuters-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""01:47"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescript","Reuters-Videokanal"",""mainTheme"":""Video"",""durationInSeconds"":""01:47"",""tags"":[""Video""],""autoListing"":true,""seoData"":{""seoTitle"":"""",""seoDescript",MISC,,,de,1
japanischer,japanischer,MISC,,,de,1
Krieg in Ukraine,Krieg in Ukraine,MISC,,,de,1
Japans Premier,Japans Premier,MISC,,,de,1
Hertha-Anleihe,Hertha-Anleihe,MISC,,,de,1
Mirror,Mirror,MISC,,,de,1
Drohnenangriff auf Krim,Drohnenangriff auf Krim,MISC,,,de,1
Fumio Kishida,Fumio Kishida,MISC,,,de,1
Treffens,Treffens,MISC,0.0,0.0,de,1
European Payment Report,European Payment Report,MISC,,,de,1
Demonstrative,Demonstrative,MISC,,,de,1
Me,Me,MISC,,,de,1
"Theater,<em","Theater,<em",MISC,,,de,1
KI - Putin,KI - Putin,MISC,,,de,1
Erdgas-Nutzung,Erdgas-Nutzung,MISC,,,de,1
Fernwärmeausbau – u… Die drei wichtigsten Verbände der,Fernwärmeausbau – u… Die drei wichtigsten Verbände der,MISC,,,de,1
Überraschung in der Gegend,Überraschung in der Gegend,MISC,,,de,1
WTA Finals,WTA Finals,MISC,,,de,1
WTA-Tour-1000-Turnier,WTA-Tour-1000-Turnier,MISC,,,de,1
Russlands Regierungssprecher,Russlands Regierungssprecher,MISC,,,de,1
Explosionen auf der Krim,Explosionen auf der Krim,MISC,,,de,1
Der Bau,Der Bau,MISC,,,de,1
D… We use cookies and data to<,D… We use cookies and data to<,MISC,,,de,1
RigaRussland,RigaRussland,MISC,,,de,1
Ukrainkrieg,Ukrainkrieg,MISC,,,de,1
Kreml-Tröten,Kreml-Tröten,MISC,,,de,1
Die glauben das was,Die glauben das was,MISC,,,de,1
Drohnenangriff auf der Krim,Drohnenangriff auf der Krim,MISC,,,de,1
Russischer Raketennachschub,Russischer Raketennachschub,MISC,,,de,1
Armeeführung,Armeeführung,MISC,,,de,1
Explosion auf Krim,Explosion auf Krim,MISC,,,de,1
Fake News,Fake News,MISC,,,de,1
Wie Xi,Wie Xi,MISC,,,de,1
Über-Abenteuer,Über-Abenteuer,MISC,,,de,1
Russisch-chinesische,Russisch-chinesische,MISC,,,de,1
EuroStoxx50,EuroStoxx50,MISC,,,de,1
Die Großmacht,Die Großmacht,MISC,,,de,1
Rentenreform verständlic…,Rentenreform verständlic…,MISC,,,de,1
UN-Sonderberichterstatterin,UN-Sonderberichterstatterin,MISC,,,de,1
Adventure,Adventure,MISC,,,de,1
Pharma,Pharma,MISC,,,de,1
Drei-Tage-Show,Drei-Tage-Show,MISC,,,de,1
Teufelspakt der Diktatoren,Teufelspakt der Diktatoren,MISC,,,de,1
Prügelt euch!,Prügelt euch!,MISC,,,de,1
Kirchen-Booster,Kirchen-Booster,MISC,,,de,1
Die Zeit der billigen Energie,Die Zeit der billigen Energie,MISC,,,de,1
Bürgerkriegs in,Bürgerkriegs in,MISC,,,de,1
Anf,Anf,MISC,,,de,1
Überall schleppen wir Wasserflaschen,Überall schleppen wir Wasserflaschen,MISC,,,de,1
Gas-Diebstahl,Gas-Diebstahl,MISC,,,de,1
Krieg in Afrika,Krieg in Afrika,MISC,,,de,1
Raketenangriff aus,Raketenangriff aus,MISC,,,de,1
Falscher Kauf-Zeitpunkt,Falscher Kauf-Zeitpunkt,MISC,,,de,1
russischen Angriffsversuche,russischen Angriffsversuche,MISC,,,de,1
Auszeichnungen,Auszeichnungen,MISC,,,de,1
Alarmbereitschaft,Alarmbereitschaft,MISC,,,de,1
Netto-Null-Gesetz,Netto-Null-Gesetz,MISC,,,de,1
Zwischenfalls über dem Schwarzen Meer,Zwischenfalls über dem Schwarzen Meer,MISC,,,de,1
Junge Türkinnen und Türken,Junge Türkinnen und Türken,MISC,,,de,1
ägyptische,ägyptische,MISC,,,de,1
Voller Symbolik,Voller Symbolik,MISC,,,de,1
Tag die Aufwartung,Tag die Aufwartung,MISC,,,de,1
kalifornischen,kalifornischen,MISC,,,de,1
Mein Abschied von Khartum,Mein Abschied von Khartum,MISC,,,de,1
M16-Nachbauten,M16-Nachbauten,MISC,,,de,1
Ein Jahr nach der Bombardierung des Theaters von,Ein Jahr nach der Bombardierung des Theaters von,MISC,,,de,1
G 7,G 7,MISC,,,de,1
Drohnen-Crash,Drohnen-Crash,MISC,,,de,1
Polens Kampfjet-Lieferung,Polens Kampfjet-Lieferung,MISC,,,de,1
Die sieben führenden Industrienationen,Die sieben führenden Industrienationen,MISC,,,de,1
Hoffnung für Verbraucher – Großhandelspreise,Hoffnung für Verbraucher – Großhandelspreise,MISC,,,de,1
HR-Tools,HR-Tools,MISC,,,de,1
Vier Kinder,Vier Kinder,MISC,,,de,1
IS-Rückkehrerin Fatiha B.,IS-Rückkehrerin Fatiha B.,MISC,,,de,1
Vorfall über Schwarzem Meer,Vorfall über Schwarzem Meer,MISC,,,de,1
Pitchdeck,Pitchdeck,MISC,0.0,0.0,de,1
Warentest in der Nasszelle,Warentest in der Nasszelle,MISC,,,de,1
Gefährliche Konfrontation,Gefährliche Konfrontation,MISC,,,de,1
US-Mili,US-Mili,MISC,,,de,1
Du möchtest in Echtzeit Lohnabrechnungen,Du möchtest in Echtzeit Lohnabrechnungen,MISC,,,de,1
Nato-Einheiten,Nato-Einheiten,MISC,,,de,1
Provi,Provi,MISC,,,de,1
internationalen Investigativ-Netzwerks,internationalen Investigativ-Netzwerks,MISC,,,de,1
Gastbeitra,Gastbeitra,MISC,,,de,1
Zehntausende Kämpfer,Zehntausende Kämpfer,MISC,,,de,1
So kannst Du,So kannst Du,MISC,,,de,1
malischen,malischen,MISC,,,,1
Millionenhöhe vor +++,Millionenhöhe vor +++,MISC,,,de,1
Extremismusvorwurf,Extremismusvorwurf,MISC,,,de,1
NATO-Beitrittskandidaten,NATO-Beitrittskandidaten,MISC,,,de,1
MiGs,MiGs,MISC,,,de,1
Die russische Kriegsmarine,Die russische Kriegsmarine,MISC,,,de,1
Luftangriff auf Heimatstadt,Luftangriff auf Heimatstadt,MISC,,,de,1
Deutschl,Deutschl,MISC,0.0,0.0,de,1
Angriff auf die Ukrain,Angriff auf die Ukrain,MISC,,,de,1
Der Haftbefehl des Internationalen Strafgerichtshofs,Der Haftbefehl des Internationalen Strafgerichtshofs,MISC,,,de,1
Drohnenkrieg,Drohnenkrieg,MISC,,,de,1
Ukraine-Krieg passie,Ukraine-Krieg passie,MISC,,,de,1
georgische,georgische,MISC,,,de,1
SZ am Wochenende,SZ am Wochenende,MISC,,,de,1
Helden des Mittelstands,Helden des Mittelstands,MISC,,,de,1
Offensive der Ukraine,Offensive der Ukraine,MISC,,,de,1
Dschihad-Mitglieder,Dschihad-Mitglieder,MISC,,,de,1
Ann…,Ann…,MISC,,,de,1
Theodor-Heuss-Preis,Theodor-Heuss-Preis,MISC,,,de,1
Build Your Dreams,Build Your Dreams,MISC,,,de,1
Nawalny-Vertrauten +++,Nawalny-Vertrauten +++,MISC,,,de,1
Fake-Gesetz,Fake-Gesetz,MISC,,,de,1
Kriegsfreiwilliger,Kriegsfreiwilliger,MISC,,,de,1
Heuss-Preis,Heuss-Preis,MISC,,,de,1
Eurovision Song Contests,Eurovision Song Contests,MISC,,,de,1
chinesisch-russischen,chinesisch-russischen,MISC,,,de,1
russischen Überfall,russischen Überfall,MISC,,,de,1
ESC-Finales +++,ESC-Finales +++,MISC,,,de,1
Ukraine Waffen-Einsatz,Ukraine Waffen-Einsatz,MISC,,,de,1
Energiepreis-Explosion,Energiepreis-Explosion,MISC,,,de,1
IStGH-Haftbefehl,IStGH-Haftbefehl,MISC,,,de,1
Paria-Putin,Paria-Putin,MISC,,,de,1
Russische Invasion: Ukraine,Russische Invasion: Ukraine,MISC,,,de,1
Black-Hawk-Hubschraubern,Black-Hawk-Hubschraubern,MISC,,,de,1
Russischer Militärhubschrauber,Russischer Militärhubschrauber,MISC,,,de,1
Brusilow-Offensive,Brusilow-Offensive,MISC,,,de,1
BIPoCs,BIPoCs,MISC,,,de,1
Sitzen Kämpfer,Sitzen Kämpfer,MISC,,,de,1
Russsische Invasion,Russsische Invasion,MISC,,,de,1
MESZ,MESZ,MISC,,,de,1
RTL-Format,RTL-Format,MISC,,,de,1
Das grüne Herz der,Das grüne Herz der,MISC,,,de,1
"Wagner""-Söldner","Wagner""-Söldner",MISC,,,de,1
Inter,Inter,MISC,,,de,1
Friedensdemos,Friedensdemos,MISC,,,de,1
Preis des Krieges,Preis des Krieges,MISC,,,de,1
Vitali KlitschkoBei,Vitali KlitschkoBei,MISC,,,de,1
Bauministerin Geywitz,Bauministerin Geywitz,MISC,,,de,1
Do…,Do…,MISC,0.5,0.0,de,1
seymour-hersh-im-interview-joe-biden-sprengte-nord-stream-weil-er-deutschland-nicht-traut-,seymour-hersh-im-interview-joe-biden-sprengte-nord-stream-weil-er-deutschland-nicht-traut-,MISC,,,de,1
Nächsten Montag,Nächsten Montag,MISC,,,de,1
Wärmepumpenheizungen,Wärmepumpenheizungen,MISC,,,de,1
Finnlands Nato-Beitritt,Finnlands Nato-Beitritt,MISC,,,de,1
Z. Pandemie,Z. Pandemie,MISC,,,de,1
Energie-Grundversorger,Energie-Grundversorger,MISC,,,de,1
Energiewende-Turbo,Energiewende-Turbo,MISC,,,de,1
EnWG,EnWG,MISC,,,de,1
App Air Alert,App Air Alert,MISC,,,de,1
Luke Skywalker,Luke Skywalker,MISC,,,de,1
Berliner Gasag-Kunden,Berliner Gasag-Kunden,MISC,,,de,1
Luftangriffen der russischen Armee,Luftangriffen der russischen Armee,MISC,,,de,1
forderungs,forderungs,MISC,,,de,1
Großer Gasag-Bericht,Großer Gasag-Bericht,MISC,,,de,1
Ukrainische Truppen,Ukrainische Truppen,MISC,,,de,1
Kanzlers mit den Länderchefs,Kanzlers mit den Länderchefs,MISC,,,de,1
Der Journalist der US-Zeitung,Der Journalist der US-Zeitung,MISC,,,de,1
Söldergruppe Wagner,Söldergruppe Wagner,MISC,,,de,1
Wagner-Häftlinge,Wagner-Häftlinge,MISC,,,de,1
<ol><li>»Wall Street,<ol><li>»Wall Street,MISC,,,de,1
SPIONAGE,SPIONAGE,MISC,,,de,1
Sowjetischen,Sowjetischen,MISC,,,de,1
Zweite Weltkrieges,Zweite Weltkrieges,MISC,,,de,1
Entwarnung für kommenden Winter,Entwarnung für kommenden Winter,MISC,,,de,1
Bide,Bide,MISC,,,de,1
Der Journalist der,Der Journalist der,MISC,,,de,1
Präsidentschaftswahl 2024,Präsidentschaftswahl 2024,MISC,,,de,1
Cold War Liberal,Cold War Liberal,MISC,,,de,1
Der Anführer der russischen Provinz Tschetschenien,Der Anführer der russischen Provinz Tschetschenien,MISC,,,de,1
Nachtsicht u… Zuwachs,Nachtsicht u… Zuwachs,MISC,,,de,1
Ukraine-Reporter,Ukraine-Reporter,MISC,,,de,1
Warum bin ich,Warum bin ich,MISC,,,de,1
Passwörter,Passwörter,MISC,,,de,1
Kultur & Diskurs,Kultur & Diskurs,MISC,,,de,1
The Legend of Zelda,The Legend of Zelda,MISC,,,de,1
Bewährungsprobe des Westens,Bewährungsprobe des Westens,MISC,,,de,1
Wagner-Truppe,Wagner-Truppe,MISC,0.0,0.0,de,1
Slowakische,Slowakische,MISC,,,de,1
Französische Nationalversammlung,Französische Nationalversammlung,MISC,,,de,1
französische Nationalversammlung,französische Nationalversammlung,MISC,,,de,1
rumänische,rumänische,MISC,,,de,1
Häftling Nummer eins,Häftling Nummer eins,MISC,,,de,1
2A4,2A4,MISC,,,de,1
Wie Kakerlaken im Glas,Wie Kakerlaken im Glas,MISC,,,de,1
Krieg gegen di…,Krieg gegen di…,MISC,,,de,1
FOCUS-Autorin Beate S,FOCUS-Autorin Beate S,MISC,,,de,1
Schlacht um B,Schlacht um B,MISC,,,de,1
Patrouillenfluges,Patrouillenfluges,MISC,,,de,1
polnisches,polnisches,MISC,,,de,1
Vize-Mi,Vize-Mi,MISC,,,de,1
Ein russisches Kampfflugzeug,Ein russisches Kampfflugzeug,MISC,,,de,1
Kasachen,Kasachen,MISC,,,de,1
The Wall Street Journal,The Wall Street Journal,MISC,,,de,1
Leichtathletik-Star,Leichtathletik-Star,MISC,,,de,1
China-Anleger,China-Anleger,MISC,,,de,1
DDR-Kamp,DDR-Kamp,MISC,,,de,1
Straße mit den Toten,Straße mit den Toten,MISC,,,de,1
Hei,Hei,MISC,,,de,1
Wiederaufbau-Führung,Wiederaufbau-Führung,MISC,,,de,1
Russische Lazarette,Russische Lazarette,MISC,,,de,1
Herzlichen Glückwunsch,Herzlichen Glückwunsch,MISC,,,de,1
Ein Jahr nach der Befreiung,Ein Jahr nach der Befreiung,MISC,,,de,1
Tag des Kriegs,Tag des Kriegs,MISC,,,de,1
russischen Front,russischen Front,MISC,,,de,1
Der Volksbund Deutsche Kriegsgräberfürsorge,Der Volksbund Deutsche Kriegsgräberfürsorge,MISC,,,de,1
Krieg von Russlands,Krieg von Russlands,MISC,,,de,1
Massakers von Butscha,Massakers von Butscha,MISC,,,de,1
Krieg gegen die Jugend,Krieg gegen die Jugend,MISC,,,de,1
Butsch,Butsch,MISC,,,de,1
AMD,AMD,MISC,,,de,1
Sieben Jahre,Sieben Jahre,MISC,,,de,1
brandenburgischen Landtags,brandenburgischen Landtags,MISC,,,de,1
französischen Nationalversammlung,französischen Nationalversammlung,MISC,,,de,1
Die Regierungschefs von der Slowakei,Die Regierungschefs von der Slowakei,MISC,,,de,1
Butscha Bild,Butscha Bild,MISC,,,de,1
Die Euro-Währungshüter,Die Euro-Währungshüter,MISC,,,de,1
Propaganda-Video,Propaganda-Video,MISC,,,de,1
Frieden schaffen!,Frieden schaffen!,MISC,,,de,1
Sport,Sport,MISC,,,de,1
Hacker-Angriffe,Hacker-Angriffe,MISC,,,de,1
War Gonzo,War Gonzo,MISC,,,de,1
Leoparden-Offensive,Leoparden-Offensive,MISC,,,de,1
Garmin Instinct 2X,Garmin Instinct 2X,MISC,,,de,1
"CC-BY-4.0
Neue","CC-BY-4.0
Neue",MISC,,,de,1
Angriff auf Kreml,Angriff auf Kreml,MISC,,,de,1
Russland-Problematik,Russland-Problematik,MISC,,,de,1
WinFutu,WinFutu,MISC,,,de,1
Florett-Weltcup,Florett-Weltcup,MISC,,,de,1
Löwe von Bonn,Löwe von Bonn,MISC,0.0,0.0,de,1
P,P,MISC,0.0,0.0,de,1
Ein 16-jähriges Mädchen,Ein 16-jähriges Mädchen,MISC,,,de,1
SÜSS MicroTec,SÜSS MicroTec,MISC,,,de,1
Nowa-Kachowka-Staudamms,Nowa-Kachowka-Staudamms,MISC,,,de,1
vierten F.A.Z.-Kongresses,vierten F.A.Z.-Kongresses,MISC,,,de,1
Mil.ru,Mil.ru,MISC,,,de,1
CC BY 4.0,CC BY 4.0,MISC,,,de,1
La Vanguardia,La Vanguardia,MISC,,,de,1
Kalten Krieges +++,Kalten Krieges +++,MISC,,,de,1
ukrainischen Konferenz,ukrainischen Konferenz,MISC,,,de,1
Krieges Luxusautos,Krieges Luxusautos,MISC,,,de,1
Kampf und Lebenssinn,Kampf und Lebenssinn,MISC,,,de,1
Teams,Teams,MISC,,,de,1
Ökostrom-Branchen,Ökostrom-Branchen,MISC,,,de,1
Russland-Experte,Russland-Experte,MISC,,,de,1
Dönerpreise,Dönerpreise,MISC,0.7,0.0,de,1
Norah,Norah,MISC,,,de,1
Studi-Energiepauschalen,Studi-Energiepauschalen,MISC,,,de,1
Zehn Jahre Kriegsprofite,Zehn Jahre Kriegsprofite,MISC,,,de,1
Hardcore-Kämpfer,Hardcore-Kämpfer,MISC,,,de,1
FOCUS-online-Redakt,FOCUS-online-Redakt,MISC,,,de,1
Der Geheimdienstbericht des britischen Verteidigungsministeriums,Der Geheimdienstbericht des britischen Verteidigungsministeriums,MISC,,,de,1
Russische Militärschiffe,Russische Militärschiffe,MISC,,,de,1
Deutsche Chapter der Putin-Rocker,Deutsche Chapter der Putin-Rocker,MISC,,,de,1
Tatort,Tatort,MISC,,,de,1
Ampel-Streit,Ampel-Streit,MISC,,,de,1
Hilfsmilliarden,Hilfsmilliarden,MISC,,,de,1
PamS,PamS,MISC,,,de,1
Schwächezeichen Putins,Schwächezeichen Putins,MISC,,,de,1
KI-generierten,KI-generierten,MISC,,,de,1
Moskaus Militärparade,Moskaus Militärparade,MISC,,,de,1
Russischer Angriff,Russischer Angriff,MISC,,,de,1
Russische Invasion: Putin,Russische Invasion: Putin,MISC,,,de,1
Titan,Titan,MISC,,,de,1
Tatort an +++,Tatort an +++,MISC,,,de,1
Koalitionsausschuss am Sonntag,Koalitionsausschuss am Sonntag,MISC,,,de,1
Verbrennerverbot 2035,Verbrennerverbot 2035,MISC,,,de,1
25.03.2023 18:51 Uhr,25.03.2023 18:51 Uhr,MISC,,,de,1
Präsidentschaftswahl in der Türkei,Präsidentschaftswahl in der Türkei,MISC,,,de,1
Gute Ausgangslage,Gute Ausgangslage,MISC,,,de,1
Anti-Homosexuellen-Gesetz,Anti-Homosexuellen-Gesetz,MISC,,,de,1
Y,Y,MISC,,,de,1
X,X,MISC,,,de,1
Tote nach Angriffen,Tote nach Angriffen,MISC,,,de,1
So will Habeck,So will Habeck,MISC,,,de,1
Ausbau-Ziele,Ausbau-Ziele,MISC,,,de,1
deutschen Afrikakorps,deutschen Afrikakorps,MISC,,,de,1
arabischer,arabischer,MISC,,,de,1
Präsidentschaftswahlen in der Türkei,Präsidentschaftswahlen in der Türkei,MISC,,,de,1
Freude beim Wiedersehen,Freude beim Wiedersehen,MISC,,,de,1
Leitindex Dax,Leitindex Dax,MISC,0.0,0.0,de,1
Kickstarter,Kickstarter,MISC,,,de,1
Sommerurlaub mit zwei Kindern,Sommerurlaub mit zwei Kindern,MISC,,,de,1
Spiele,Spiele,MISC,,,de,1
April-Inflationsdaten,April-Inflationsdaten,MISC,,,de,1
Jackery 3000 Pro,Jackery 3000 Pro,MISC,,,de,1
Android-Handy,Android-Handy,MISC,,,de,1
YouTube,YouTube,MISC,,,de,1
Ein Freund des Autors,Ein Freund des Autors,MISC,,,de,1
Solar-Aufladung,Solar-Aufladung,MISC,,,de,1
Alleinerziehende Mütter,Alleinerziehende Mütter,MISC,,,de,1
Windows,Windows,MISC,,,de,1
Fr.HeitzlerHat Putin,Fr.HeitzlerHat Putin,MISC,,,de,1
Kremlchefs,Kremlchefs,MISC,,,de,1
Aleph Alpha +++ First Citizens Bank,Aleph Alpha +++ First Citizens Bank,MISC,,,de,1
STARTUPTICKER,STARTUPTICKER,MISC,,,de,1
Audible-Angebot,Audible-Angebot,MISC,,,de,1
Game of Thrones,Game of Thrones,MISC,,,de,1
Tag der Militärparade von Angst,Tag der Militärparade von Angst,MISC,,,de,1
Amazon-Prime-Abo,Amazon-Prime-Abo,MISC,,,de,1
Elektrizitäts-Wirtschaftsgesetz,Elektrizitäts-Wirtschaftsgesetz,MISC,,,de,1
Me… Russland,Me… Russland,MISC,,,de,1
derUkraineschon,derUkraineschon,MISC,,,de,1
Russland +++ Putin,Russland +++ Putin,MISC,,,de,1
Luftvereidigung,Luftvereidigung,MISC,,,de,1
Der ukrainische Präsident,Der ukrainische Präsident,MISC,,,de,1
Russische Letten,Russische Letten,MISC,,,de,1
Die Bundesregierung,Die Bundesregierung,MISC,,,de,1
HalleZero,HalleZero,MISC,,,de,1
Kriegsdienst,Kriegsdienst,MISC,,,de,1
Britischen,Britischen,MISC,,,de,1
Weltkrieges,Weltkrieges,MISC,,,de,1
Nabucco,Nabucco,MISC,,,de,1
NATO-Erweiterung,NATO-Erweiterung,MISC,,,de,1
Der Streik,Der Streik,MISC,,,de,1
Europameister,Europameister,MISC,,,de,1
