domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.gameswelt.de,0.0,1.0,0.0,1.0,1.0
www.ibiza-heute.de,0.0,1.0,0.0,1.0,1.0
www.inside-digital.de,0.0,1.0,0.0,1.0,1.0
efahrer.chip.de,0.0,1.0,0.0,1.0,1.0
www.kino-zeit.de,0.0,1.0,0.0,1.0,1.0
detektor.fm,0.0,1.0,0.0,1.0,1.0
www.kreiszeitung.de,0.0,1.0,0.0,1.0,1.0
www.lawblog.de,0.0,1.0,0.0,1.0,1.0
de.nachrichten.yahoo.com,0.0,1.0,0.0,1.0,1.0
www.motogp.com,0.0,1.0,0.0,1.0,1.0
'Bedrohung',0.0,1.0,0.0,1.0,1.0
